index,area,axon_rad_loc,d,fiberD_p,fiberType,new_angle,orig_angle,r,tjn_x,tjn_y,tjn_z,type,x,y,z,soma_x,soma_y,soma_z,xshift
18,6097.406062894975,215.52200912215665,88.11049041,17.1,Aa,61.865679834647814,58.53229327939057,44.0552452,236.2238258,159.85813312512528,154.3551702028003,soma,236.2238258,890.9560007615718,545.2880385268219,236,891.0609152200057,544.8995481132147,
19,7180.873847975923,591.1226860068878,95.61889222,19.8,Aa,20.88951758248876,17.16811572232444,47.80944611,499.9832518246554,123.35873775798427,582.4170106254693,soma,499.9832518246554,420.31116858792353,1360.485662707385,500,419.9798484824695,1360.093865499639,
20,5351.930642710891,251.8364784217836,82.54871129,15.1,Aa,143.30268375590447,150.11195651785084,41.27435564,-1838.235048,43.45868446861368,-272.2131239,soma,-1838.235048,537.2299860356461,-934.7229069,-1838,536.7815549322569,-934.5067784,
21,4722.547257844975,345.41754348687624,77.54311007800001,13.3,Aa,47.60343312971772,41.84587764447476,38.771555039000006,-1105.648206,171.64836739554042,315.5434574580326,soma,-1105.648206,780.0001540839021,870.9781327569825,-1106,780.3552933963018,871.4691595627979,
22,5497.138523,210.4210207922377,83.66106711,15.5,Aa,41.623026415665315,48.88824235436171,41.83053356,816.6619347267527,232.29195073170376,63.94225342168875,soma,816.6619347267527,781.4948585526113,682.0238801182809,817,781.1808403872311,682.0558238323628,
23,6097.406062894975,365.01155263415205,88.11049041,17.1,Aa,159.7672219936244,162.65193568165887,44.0552452,-835.6709844,69.32534948050035,-361.8512306,soma,-835.6709844,356.04170289685544,-1139.749895,-836,355.6873037911975,-1139.902537,
24,6769.264097369492,541.8901595657443,92.83800266,18.8,Aa,21.258826366715716,12.138793660919525,46.41900133,667.6638486490073,-12.67703434,567.7608358353723,soma,667.6638486490073,288.7802049,1342.6034577048422,668,288.47252988189547,1342.8825092386282,
25,4824.711298307292,457.8129716765216,78.37737695,13.6,Aa,178.88110612121207,176.3221527604514,39.18868847,-1619.833383,66.14183326513466,-455.3298324,soma,-1619.833383,82.23588197281242,-1279.361371,-1620,82.07167942522351,-1279.023851,
26,5351.930642710891,359.5227694917521,82.54871129,15.1,Aa,38.25067614568199,36.15704224943722,41.27435564,-680.0265051,188.0717612704921,308.5348267,soma,-680.0265051,699.6208727811453,957.4160309639647,-680,699.5464535785813,957.8732515,
27,4006.7499542716905,273.3246964,71.42515304599999,11.1,Aa,189.13149680435558,189.73568571257184,35.71257652,-1845.187767,-54.75750524,-267.9698653,soma,-1845.187767,-185.0052866,-1078.281317,-1845,-185.2470859,-1078.289527,
28,5460.654340010015,334.0509209166131,83.38297815,15.4,Aa,154.20958608953725,154.7218276984724,41.69148908,1029.3455035436505,135.9752577480849,-305.2498067,soma,1029.3455035436505,495.6525727520348,-1049.59586,1029,495.6934668974028,-1049.353017,
29,5644.290004707365,407.54897368051496,84.77342293,15.9,Aa,169.76901225989522,165.9162992939886,42.38671147,-793.8649454,153.55018403453596,-383.5840915,soma,-793.8649454,300.5081335943896,-1197.815098,-794,300.94387995653926,-1198.231263,
30,6448.722506000086,411.60852067588263,90.61329101,18,Aa,26.496186764374336,25.23066606760169,45.30664551,-1709.038319,158.95157008437627,380.3406587834074,soma,-1709.038319,529.3831247805197,1123.4352616807528,-1709,529.3997945597806,1123.1244477269752,
31,5570.471313448604,369.62036133833817,84.21724502,15.7,Aa,-9.229223496,-11.09072087,42.10862251,1935.5324554840224,-97.55089965,357.9773080904924,soma,1935.5324554840224,-230.2064282,1174.3786702683153,1936,-230.6682231,1174.4389212806084,
32,6174.626057698748,379.99316309683945,88.66666831799999,17.3,Aa,66.55938339222726,68.77336993625495,44.333334158999996,1418.1749048949368,366.38966985699517,107.93870421358223,soma,1418.1749048949368,1127.2804954556966,437.8461619453082,1418,1126.9133340908827,437.9088003284503,
33,7139.166234845548,123.68482098673826,95.34080326200001,19.7,Aa,31.148721998189608,35.35412254696093,47.670401631000004,1922.8511354202176,122.66604510070057,67.37280998601727,soma,1922.8511354202176,553.3742001108429,779.9950682407602,1923,553.7403987637165,779.5993297,
34,5351.930642710891,317.2619549,82.54871129,15.1,Aa,-4.002024951,-6.71015022,41.27435564,1988.016219,-75.95130509,311.4434917152803,soma,1988.016219,-133.6184215,1135.7030469967685,1988,-133.67395,1135.291297189457,
35,4588.029189001052,230.81829152110757,76.43075425,12.9,Aa,137.53081823009478,136.82233401552472,38.21537713,-1174.545816,165.40642772433694,-161.4015763,soma,-1174.545816,721.2361352522794,-768.6386744,-1175,720.8350226361506,-768.2036622,
36,4521.499005338737,417.5104253,75.87457634,12.7,Aa,-2.407663347,4.649043112830748,37.93728817,-1611.10216,135.1119024004597,414.1556584217497,soma,-1611.10216,100.54089395115034,1236.366474233022,-1611,100.4366339,1236.1966446116462,
37,4688.7355279440835,302.14839363794187,77.26502112200002,13.2,Aa,112.55637922989814,112.45186226375549,38.63251056,-1017.583811,279.820823,-114.0045798,soma,-1017.583811,1040.4475250124478,-429.9437079,-1018,1040.6246235030837,-429.9454311,
38,5644.290004707365,620.7053689744428,84.77342293,15.9,Aa,162.88258520862968,171.07393549590196,42.38671147,-120.631525,-18.83972563,-639.8183359,soma,-120.631525,224.68568409300948,-1430.554793,-121,224.49990918473816,-1430.73348,
39,6291.367113353963,534.0457722559106,89.50093519,17.6,Aa,-18.71575292,-21.55026048,44.75046759,477.0325122,-234.7010377,482.58603448702337,soma,477.0325122,-500.9458953,1268.4610336361554,477,-501.2669251,1268.8566678573306,
40,5280.055553,52.614271270721595,81.99253337399999,14.9,Aa,133.59162556804503,129.81091629893592,40.996266686999995,-1842.06426,76.66833037465267,7.000008074348898,soma,-1842.06426,674.9148348979779,-562.535726,-1842,675.2690959613943,-562.5244259,
41,4554.703359606593,561.1378597763477,76.1526653,12.8,Aa,-10.39152501,-13.22801202,38.07633265,-374.0840258,-168.2840541,537.9106706289249,soma,-374.0840258,-316.7453421,1347.4870384455753,-374,-316.4829704,1347.5778807935567,
42,6020.6719685976295,-80.05807761,87.55431249399997,16.9,Aa,187.32961513480976,183.73878227285567,43.777156246999986,-1045.855418,56.91084364576273,74.87932705,soma,-1045.855418,-48.82229466,-747.1255867,-1046,-48.75196514,-746.9811836,
43,5681.381563026659,325.8431545336001,85.05151189,16,Aa,130.5702757868349,127.11595489564205,42.52575595,-1714.759979,291.11887621892134,-157.7710832,soma,-1714.759979,919.7147369772592,-695.9774754,-1715,919.5885642158222,-696.2227517,
44,4228.126197625389,360.4412088351014,73.37177574,11.8,Aa,127.18981204630964,125.26155019790949,36.68588787,-1164.936791,310.65083659983065,-185.7793885,soma,-1164.936791,965.2365551453113,-682.4535628,-1165,965.5549782764456,-682.7091192,
45,5906.481890601173,488.7049099899849,86.72004563,16.6,Aa,97.57595358780857,97.27731778712031,43.36002281,352.47036779489235,485.32630169578766,-57.62385746,soma,352.47036779489235,1306.4555363335005,-166.8351546,352,1306.1532906145271,-167.177851,
46,5102.493645110871,47.014492350494386,80.60208859400001,14.4,Aa,121.2934049352553,114.27566322862205,40.3010443,-1839.412663,89.94852895650183,70.04585062,soma,-1839.412663,795.1836417382477,-358.6326413,-1839,795.2197423517867,-358.6613624,
47,5244.300221551238,450.2554692921508,81.71444442,14.8,Aa,40.73955414606333,37.07763980829658,40.85722221,-297.266817,230.39181825576588,392.36851634152987,soma,-297.266817,769.3641018706708,1018.1073028728588,-297,768.9544232135935,1017.7520172677595,
48,6648.149937,538.7018003925102,92.00373579,18.5,Aa,196.2349146458443,196.7182549237101,46.0018679,-674.0896286,-161.6883588,-513.9430948,soma,-674.0896286,-394.0167312,-1311.807514,-674,-394.3481223,-1311.844893,
49,5315.932360531068,243.4858965374285,82.27062233000002,15,Aa,104.50419324209929,100.77650407628956,41.13531116500001,1847.5730697991073,250.95156679091954,6.910148647240932,soma,1847.5730697991073,1050.757378450643,-199.996149,1848,1050.7815947388367,-199.9468954,
50,6568.0145393140565,293.78775304528824,91.44755788,18.3,Aa,143.27630533252008,146.9522625959378,45.72377894,934.3711874,116.50160113914171,-276.7353931,soma,934.3711874,613.2384258077973,-942.5841176,934,613.7728198055221,-942.8251088,
51,4588.029189001052,151.0873606249214,76.43075425,12.9,Aa,131.16728592330495,131.00119273287186,38.21537713,1956.5660572728814,115.59327799663059,-97.32586865,soma,1956.5660572728814,735.3023037567135,-639.2154151,1957,735.7165359012058,-638.9226828,
52,5868.6614815222365,362.7364326329414,86.44195667,16.5,Aa,41.05744586091169,45.687298831969386,43.22097834,-710.3485155,308.1868757031716,207.4505806923889,soma,-710.3485155,852.1751569428155,831.9717883612097,-710,851.9755385704282,831.5614397624236,
53,4621.476493522122,229.40089935889137,76.70884321,13,Aa,97.83550244713369,98.2977326,38.35442161,-1710.395134,226.0673335832757,-39.68307994,soma,-1710.395134,1041.7345529164259,-151.9305337,-1710,1041.6972254840737,-152.2232077,
54,5137.763077,385.22350118527277,80.88017755,14.5,Aa,9.269695543614699,3.2049710371678644,40.44008878,1561.7640059667233,-65.27746885,394.1093018601941,soma,1561.7640059667233,67.68593794032085,1208.7700119793815,1562,67.97839830165253,1208.6268236120477,
55,4521.499005338737,304.07814168865735,75.87457634,12.7,Aa,28.902794196754865,29.66906988851832,37.93728817,-1384.157053,160.11477962901972,258.8294064,soma,-1384.157053,557.8610080275416,979.2624136891212,-1384,557.7255913730444,979.3993020648935,
56,5868.6614815222365,241.44906187014226,86.44195667,16.5,Aa,200.8270295678458,197.70681542996394,43.22097834,-1705.961706,-30.86401427,-244.8913492,soma,-1705.961706,-325.33627,-1018.994753,-1706,-325.4325578,-1019.138148,
57,6020.6719685976295,220.1523783685334,87.55431249399997,16.9,Aa,37.71569769800097,33.08662158959778,43.777156246999986,-1166.29147,65.61800241564606,223.23252379562385,soma,-1166.29147,572.6172842739993,878.8416321154964,-1166,572.9629864762901,878.6456083070019,
58,5244.300221551238,395.0734672524038,81.71444442,14.8,Aa,169.70377597303727,163.09827570868876,40.85722221,1097.9054862165083,207.3508351947012,-355.6340927,soma,1097.9054862165083,354.96238605522734,-1168.192387,1098,354.58068560874835,-1168.560921,
59,5173.1539830778365,448.8384551677336,81.15826650599999,14.6,Aa,94.95314029398484,101.1117644101276,40.57913325,-1440.906026,428.0300978484247,-174.3288502,soma,-1440.906026,1250.526226175365,-245.6101531,-1441,1250.524490459964,-245.2474792,
60,5280.055553,96.35706101331482,81.99253337399999,14.9,Aa,114.8482921589725,114.11400373088944,40.996266686999995,1764.417292844879,92.33504378585077,-29.73300822,soma,1764.417292844879,841.8635644999823,-376.8307311,1764,841.5090124,-377.0836313,
61,5173.1539830778365,-358.7133591,81.15826650599999,14.6,Aa,234.28495307001583,237.73148419517346,40.57913325,1209.8067357728185,275.55182672184947,232.68156189121243,soma,1209.8067357728185,-394.7608455,-249.2539387,1210,-394.2876983,-248.973098,
62,4357.299360898581,211.94289277569328,74.48413156,12.2,Aa,127.77962008751255,131.91905489614314,37.24206578,-1327.956152,119.64816429191252,-187.1915093,soma,-1327.956152,769.5260689717617,-690.9183437,-1328,769.9001287933027,-690.7054895,
63,5497.138523,127.18533086538866,83.66106711,15.5,Aa,100.58856106425064,103.6427508937986,41.83053356,1422.5375530365607,114.34726548063101,-73.0867848,soma,1422.5375530365607,927.0985741132512,-225.0211178,1423,926.7744144845652,-224.9714521,
64,5497.138523,450.4258516880153,83.66106711,15.5,Aa,144.9901042840331,150.17058579982103,41.83053356,-766.7178619,160.9646025232223,-430.8149463,soma,-766.7178619,635.3320847351606,-1108.032949,-767,635.3526771005036,-1108.25689,
65,5868.6614815222365,335.2954997067675,86.44195667,16.5,Aa,185.2040563987701,191.94686344849723,43.22097834,1485.8289673849674,-165.7309013,-313.5076754,soma,1485.8289673849674,-240.8531001,-1138.31471,1486,-241.1196427,-1138.825272,
66,5388.050400017324,200.4472697284987,82.82680024199999,15.2,Aa,3.967134673627963,3.266067349,41.41340012,1928.6856157308769,1.3282965567609608,200.7595438298058,soma,1928.6856157308769,58.50308901200879,1025.1927739990242,1929,58.187807288373214,1025.4300079607099,
67,6409.201445148645,309.40791432243617,90.33520205399999,17.9,Aa,-8.493777821,-3.884836435,45.167601026999996,1221.2214447511572,45.40975742855018,315.8948019021159,soma,1221.2214447511572,-77.20766223,1136.9570493546973,1221,-77.61575467,1137.0357574157033,
68,5497.138523,378.03779328475645,83.66106711,15.5,Aa,-10.16501956,-9.864058198,41.83053356,1355.3955246852133,-60.48510267,373.2045186733371,soma,1355.3955246852133,-206.4073241,1187.056738995825,1355,-205.9355892,1186.8492941781867,
69,6213.418267790545,542.5542497483334,88.94475727,17.4,Aa,-25.87876174,-20.65854331,44.47237864,1143.5350348278735,-122.0097113,537.5121100866445,soma,1143.5350348278735,-484.0481207,1283.8046914722127,1144,-484.0646933,1284.2762990597091,
70,6528.129053082791,269.34661691860583,91.16946892200001,18.2,Aa,102.23160713617833,100.36039094595759,45.584734461000004,-524.34614,270.2683334268736,-21.83975404,soma,-524.34614,1081.9981038205806,-197.8107203,-524,1081.7304609887356,-198.0009052,
71,4893.428034248543,533.4693403919777,78.93355485800001,13.8,Aa,84.00895211,77.73274751645897,39.466777429000004,65.12660688,506.96687979045646,202.47116102178143,soma,65.12660688,1326.9305970697224,288.5232930681632,65,1326.9322101531407,288.07433156358763,
72,6648.149937,56.789130367911405,92.00373579,18.5,Aa,214.43981346377961,210.1432758,46.0018679,-730.4421617,24.148257426055352,-82.39267848,soma,-730.4421617,-445.8167206,-767.7371349,-730,-445.9315563,-767.3272405,
73,5793.385088744183,-575.2131534,85.88577876,16.3,Aa,31.547429121472803,31.92934129533925,42.94288938,-614.4597852,-299.5212539,-491.0870464,soma,-614.4597852,133.66194015814656,214.4919700358287,-614,133.17971972309294,214.57293032878397,
74,6369.801859423808,226.05560719587987,90.05711309799999,17.8,Aa,130.00011505216528,135.49245497881276,45.028556548999994,-1689.696813,104.48066821477778,-219.6216729,soma,-1689.696813,740.3183602346643,-753.1550215,-1690,739.8018743165342,-753.5423561,
75,5906.481890601173,369.2980818892798,86.72004563,16.6,Aa,77.75505943730134,83.41276589178584,43.36002281,1808.0926686681744,380.2368860226938,-38.29769034,soma,1808.0926686681744,1189.7515847483555,137.39032843630184,1808,1189.4734142928637,137.69516083863735,
76,6058.978278182998,253.8676148698689,87.83240144999998,17,Aa,83.18159529769656,78.35379969908381,43.91620073,1113.5319829552764,237.43869357565384,120.1677587452932,soma,1113.5319829552764,1060.4923205129198,218.5791148470157,1114,1060.0308956998529,218.39235302605755,
77,4621.476493522122,437.8888919660794,76.70884321,13,Aa,179.4793773010899,177.0986723922018,38.35442161,1300.483393709568,56.35782129233849,-436.3062012,soma,1300.483393709568,63.83919437178611,-1259.626632,1300,63.49252524,-1259.354422,
78,6252.331953008949,359.23615879943605,89.22284623,17.5,Aa,175.8000061516782,179.5245122066971,44.61142312,1188.356806664932,-50.8932283,-361.4231546,soma,1188.356806664932,9.865927814795212,-1188.806644,1188,9.727556172,-1188.371472,
79,5755.929105045067,-506.0675422,85.6076898,16.2,Aa,307.10006296860735,304.21388224896526,42.8038449,-687.1331075,394.18447244972816,-318.4315206,soma,-687.1331075,-266.0580217,180.9070965779001,-687,-266.2563467,181.33127924428328,
80,6174.626057698748,150.2708273549905,88.66666831799999,17.3,Aa,84.17498473,87.46499979136493,44.333334158999996,1036.5405518751982,153.59444490994838,-40.84201469,soma,1036.5405518751982,978.6455105510413,43.32756551919056,1037,979.0208008213735,43.17733341713854,
81,5244.300221551238,253.6768741639105,81.71444442,14.8,Aa,45.92548788521205,37.59841184585582,40.85722221,-1746.668862,65.32340457278997,280.8612146894675,soma,-1746.668862,658.6488002,855.3219413028172,-1747,658.2958284349457,855.4662837685805,
82,5067.345688817297,455.4741371989914,80.32399964,14.3,Aa,58.17167454091522,56.569629607599026,40.16199982,167.03725792011116,367.67841254686533,270.36159149593004,soma,167.03725792011116,1068.762516044391,705.5321394060134,167,1069.0576350462225,705.1904387045407,
83,5982.487134138873,298.9633609959217,87.27622353800001,16.8,Aa,24.82526340625202,25.096205815177946,43.638111769000005,-1696.392796,130.35464971058673,269.08669763914713,soma,-1696.392796,478.2602731,1021.152384575842,-1696,477.9451431318032,1021.0719502415446,
84,5982.487134138873,276.98972960034666,87.27622353800001,16.8,Aa,47.76368153507972,55.58628910394586,43.638111769000005,1576.202656841424,298.61297824783105,67.85925680352875,soma,1576.202656841424,912.1189525632464,624.8615366510949,1576,912.5236579537677,625.0105387,
85,5533.744180509135,323.3775299917122,83.93915606600001,15.6,Aa,169.96443173068553,167.19389090006553,41.969578033000005,-1717.451604,110.8699762616984,-307.4163099,soma,-1717.451604,254.97727853565308,-1121.733059,-1717,255.14079745115197,-1121.316943,
86,4655.045273169799,522.9375716446597,76.98693217,13.1,Aa,173.55160162121788,176.6623073,38.49346608,304.9006311953348,-14.09490992,-525.8635721,soma,304.9006311953348,78.39027351326786,-1344.147129,305,78.47831624112092,-1344.305457,
87,5173.1539830778365,328.3259126538664,81.15826650599999,14.6,Aa,0.1322878030745745,-7.695442261,40.57913325,-1877.763558,-156.4225154,317.9358768306506,soma,-1877.763558,-154.5163723,1143.5128095761038,-1878,-154.101168,1143.5791332530002,
88,5032.319207650329,331.4182848583118,80.04591068,14.2,Aa,32.449492398625736,34.01538548563912,40.02295534,-0.867581945,204.26019859337111,262.3517557712462,soma,-0.867581945,646.9311576084701,958.5595544091597,-1,646.7073178359807,958.236872,
89,4455.4547221828525,466.4718245389465,75.31839843,12.5,Aa,197.54150002874403,196.8055804436099,37.65919922,-1611.323271,-124.7734423,-449.6693299,soma,-1611.323271,-372.7200533,-1234.073968,-1611,-372.9494826,-1234.405546,
90,4824.711298307292,363.06613843492437,78.37737695,13.6,Aa,99.66829582891451,98.22832723301242,39.18868847,1514.604520324056,362.55037731590255,-31.5003698,soma,1514.604520324056,1175.032743339326,-169.917851,1515,1175.4852090966838,-170.3812808,
91,5388.050400017324,382.5514941764259,82.82680024199999,15.2,Aa,23.19515043963409,18.406260018641348,41.41340012,113.97251617955328,56.239358556634215,387.5027727771203,soma,113.97251617955328,381.7339384025936,1147.1160865035545,114,381.52423830766196,1147.6391973912234,
92,6891.471533722045,479.15654889750414,93.67226952600001,19.1,Aa,13.239033918887616,13.646711171734063,46.836134763000004,-1442.014229,118.80613052073977,464.2535002,soma,-1442.014229,309.3083239230882,1273.9820161066873,-1442,309.4904748607271,1273.7092935783044,
93,5351.930642710891,432.30465537973487,82.54871129,15.1,Aa,148.84515037829027,144.11465371889676,41.27435564,599.5172216405755,310.2598202688323,-312.5874873,soma,599.5172216405755,737.7351734607219,-1019.69012,600,737.5143516096882,-1020.125594,
94,5424.291632450366,317.82244882092886,83.1048892,15.3,Aa,42.11261379814036,33.409595546352335,41.5524446,1829.5012181487562,75.83856761306924,342.1134853932299,soma,1829.5012181487562,630.1163304439237,955.2734199158676,1830,630.2860693480895,955.1366034035384,
95,4422.6147932948215,271.80901369256185,75.04030947,12.4,Aa,118.89690381450164,123.4001920046904,37.52015474,194.6980538,193.48765119741256,-204.9396046,soma,194.6980538,913.5963492301253,-602.4101921,195,913.1163954722437,-602.4417388,
96,5570.471313448604,353.57481924825987,84.21724502,15.7,Aa,73.16182050974534,71.31356896962998,42.10862251,-136.1147943,326.7973719040683,138.68932082430365,soma,-136.1147943,1118.4451070691741,378.2775860628231,-136,1118.6256626052782,378.61336794143676,
97,3852.268319960132,390.3368884450351,70.03470826600001,10.6,Aa,199.73198899301883,196.36985784568859,35.017354133000005,1934.600695985753,-64.26734745,-389.4216236,soma,1934.600695985753,-341.1222965,-1161.289357,1935,-340.8378588,-1160.882335,
98,5032.319207650329,534.3540506294548,80.04591068,14.2,Aa,35.96368357277957,31.66816464819183,40.02295534,876.2613444186542,229.15817443409924,489.2049454155545,soma,876.2613444186542,713.6713408626821,1156.9697755743057,876,713.5359816717694,1156.7735800530054,
99,5032.319207650329,401.13684487263527,80.04591068,14.2,Aa,61.43434175740986,68.55134293466067,40.02295534,-1551.878251,416.6501682645903,53.86904142993717,soma,-1551.878251,1141.2428601804622,448.3665796500227,-1552,1141.6176616760004,448.52597724406627,
100,5830.962547569905,497.2888755737058,86.16386771399998,16.4,Aa,190.58294643705938,191.2065401857988,43.081933856999996,-904.7576968,-105.4964261,-486.103627,soma,-904.7576968,-257.5809445,-1300.099934,-905,-257.1186512,-1300.004541,
101,5793.385088744183,515.5625916548454,85.88577876,16.3,Aa,204.93324184157157,202.9791139590112,42.94288938,1176.088482509756,-175.4693094,-486.116325,soma,1176.088482509756,-524.4985622,-1236.894594,1176,-524.0607222,-1236.778612,
102,5032.319207650329,234.10749006503846,80.04591068,14.2,Aa,5.239400642436697,1.5765602440563091,40.02295534,-1747.556958,-46.19941789,237.15364040142052,soma,-1747.556958,29.13953289236088,1058.7295159807381,-1748,29.324595822633327,1058.5578589285678,
103,4554.703359606593,544.7855078637169,76.1526653,12.8,Aa,65.70014174968182,64.24693506,38.07633265,-1123.672409,481.8436562230563,255.62112061399284,soma,-1123.672409,1231.9989606806141,594.3269938449083,-1124,1232.1517695762986,594.6959108850635,
104,5718.594596472561,517.8531572,85.32960085,16.1,Aa,67.33394106773189,73.67036484766969,42.66480042,-644.1364552,527.4983777629624,59.361540947086276,soma,-644.1364552,1291.2397552269251,378.3100167369748,-644,1290.7690778303445,377.9820140830243,
105,6213.418267790545,368.32519708052223,88.94475727,17.4,Aa,30.69922291740767,25.60801696459352,44.47237864,1963.6902943282446,94.23082807600849,366.9109337676332,soma,1963.6902943282446,517.7024033500828,1080.1403862277914,1964,517.4456492941886,1080.2632983899566,
106,5173.1539830778365,238.7000971342416,81.15826650599999,14.6,Aa,27.921609833966777,31.30953022780834,40.57913325,1171.4490844563045,166.4764061509095,179.81809724794633,soma,1171.4490844563045,553.0646540565003,909.2908053351376,1171,552.6187081,909.4817221,
107,4997.414202,461.2280578371417,79.76782172600001,14.1,Aa,76.85855001479975,69.61284012450223,39.883910863000004,974.6358188,402.2683802808897,260.4903356107602,soma,974.6358188,1205.5500201906743,448.03252655585175,975,1205.2719523983897,447.5786013302462,
108,4756.480462872472,178.55697076263596,77.82119903,13.4,Aa,145.99114353196757,144.76440933544902,38.91059952,125.99956694304605,117.53289639970717,-135.8205354,soma,125.99956694304605,578.3634338,-818.8021543,126,578.8131983098582,-819.021887,
109,6769.264097369492,486.3249803146665,92.83800266,18.8,Aa,53.73016503,61.335257283763724,46.41900133,-893.5980273,485.9201301455328,140.24207945262742,soma,-893.5980273,1156.243263612307,632.1002424530975,-894,1156.289999,631.8674811862365,
110,5497.138523,280.7344062321937,83.66106711,15.5,Aa,74.54151412123919,73.98147404247402,41.83053356,-1586.459451,267.64201419243545,85.24700852538172,soma,-1586.459451,1064.560985785065,305.6305014067484,-1586,1064.899268240309,305.35033719240755,
111,6213.418267790545,109.3112789016119,88.94475727,17.4,Aa,58.56767605370568,67.15904890874829,44.47237864,1714.6138716013088,157.41693706640763,-68.15069615,soma,1714.6138716013088,865.1698256868144,364.41175664709414,1715,864.7887806909523,364.5698454591956,
